,X_centroid,Y_centroid,cell_area,nucleus_area,phenotype,sample_id
cell_00285,883.6827470331584,2639.266922362297,130.29946079874372,66.51694823849162,tumor,demo_sample
cell_00286,1410.2340360923931,888.9014052389049,62.87675996717104,23.760360790043404,stromal,demo_sample
cell_00287,1410.1196865961645,1470.7673491562848,70.82977828014195,16.445817476221137,tumor,demo_sample
cell_00288,2889.234595513696,744.3764995484898,113.90383962422077,53.6096379907287,stromal,demo_sample
cell_00289,2493.474673167295,2187.0320208108296,113.56353620768563,41.58606885289973,tumor,demo_sample
cell_00290,218.86591168178737,1121.3585797919843,125.66913768535188,56.952477465610116,tumor,demo_sample
cell_00291,1026.6304270549158,2982.628513068934,149.00660711957548,52.10721719741469,stromal,demo_sample
cell_00292,681.0848806938616,72.14262010963957,148.01829069880625,81.94367324382783,tumor,demo_sample
cell_00293,2620.029713209082,2665.3738865321243,125.7127801836993,47.06452778125755,tumor,demo_sample
cell_00294,2804.5068826205884,1092.262614106561,133.20962896091032,74.91723086143263,stromal,demo_sample
cell_00295,734.6266266693614,367.75462106006273,156.53954541972024,55.84185874388738,stromal,demo_sample
cell_00296,15.598021283417696,2244.729561678258,144.31510257258753,69.3013554435582,stromal,demo_sample
cell_00297,2188.1155730860823,1378.5309688170519,170.53202114744238,41.86184264141594,stromal,demo_sample
cell_00298,1068.112120876915,2687.881394606877,106.99299747556623,46.097137317427766,stromal,demo_sample
cell_00299,2078.9229685192236,2160.811483612899,90.68180804281599,29.558288897576983,tumor,demo_sample
cell_00300,1845.9694263395766,2716.2274500777967,124.52027817436417,59.26481346284214,tumor,demo_sample
cell_00301,28.614035883460677,549.2797581903923,130.12782006270817,67.7134414425585,tumor,demo_sample
cell_00302,1898.170650754766,200.28389735396635,141.18683405151396,78.71344140275626,stromal,demo_sample
cell_00303,1999.7967885169544,2560.3959544218665,96.99714819815449,49.30091008138849,tumor,demo_sample
cell_00304,3.114816293212308,93.80697579326336,124.2313352823918,35.61961622051183,stromal,demo_sample
cell_00305,2670.647778458467,2506.110207927881,133.78924308128478,53.433336873010674,stromal,demo_sample
cell_00306,1840.6662442463655,2430.635805535045,92.30949869019301,26.998932825250925,stromal,demo_sample
cell_00307,2906.4062371591826,2235.484477271463,127.89838029474996,25.935283273986308,stromal,demo_sample
cell_00308,2371.5064925989127,2512.3444046037985,122.38720658554342,68.56478833473724,stromal,demo_sample
cell_00309,617.4742278162345,2867.5842749962926,134.67768406339405,75.53988908326768,tumor,demo_sample
cell_00310,1865.1110469186297,1764.9963254430704,119.75367617876627,58.06731555590614,tumor,demo_sample
cell_00311,71.7475714104513,2828.171145612624,119.96139671443328,55.20519206684853,stromal,demo_sample
cell_00312,871.5410843703584,2041.9474851718096,146.98897140815293,54.06298277780982,stromal,demo_sample
cell_00313,1863.9407859381158,1478.6859739671065,162.68418339121425,76.34427121269162,tumor,demo_sample
cell_00314,70.47749155038608,1449.0303281949361,149.73676530983366,71.75007934881886,stromal,demo_sample
cell_00315,1051.0141161374136,1661.089056431754,115.9460766986083,65.4619519915462,stromal,demo_sample
cell_00316,2302.301810509692,2767.1607090149023,76.23804654592269,43.826080038850776,tumor,demo_sample
cell_00317,2236.6353545287247,1491.9629433508612,104.7898579462994,41.723857568643275,stromal,demo_sample
cell_00318,34.14560670507838,749.8164391808959,138.91934811926376,49.12036642984082,stromal,demo_sample
cell_00319,835.2827007372304,173.28981013233158,127.4117442559579,58.84222830178779,tumor,demo_sample
cell_00320,469.0857214326598,218.1466624913575,109.92753593140348,57.394208326361486,stromal,demo_sample
cell_00321,2671.342002720969,2525.384480965471,58.14421157185484,30.84710569824813,tumor,demo_sample
cell_00322,144.9812090161404,1651.7153736848848,99.62413594232511,23.25911787411806,stromal,demo_sample
cell_00323,2887.6442202801422,2481.5885662485994,163.40083286244268,88.68339601740755,tumor,demo_sample
cell_00324,2590.6852138849463,1546.2424187259646,53.925732304330495,11.087037661702295,stromal,demo_sample
cell_00325,2468.801845975164,784.64369333658,147.23867943704076,63.701559551224186,tumor,demo_sample
cell_00326,0.11875529179694588,2641.463210755155,119.20876217475089,61.561057730119465,stromal,demo_sample
cell_00327,142.88406579219404,1425.7295795613727,101.75629825839117,22.307885212449687,tumor,demo_sample
cell_00328,2513.331670486051,290.38734225634676,115.79791873792576,45.21638450602897,stromal,demo_sample
cell_00329,1487.5738087400541,2549.5021620246566,143.45063582934986,30.341230750664895,tumor,demo_sample
cell_00330,2575.854840070461,2854.943162943919,108.51343615628511,42.034167659354004,stromal,demo_sample
cell_00331,2340.518768136254,2994.0862714211316,121.82739623190508,25.696997211750457,tumor,demo_sample
cell_00332,1964.6893453056623,1700.3081170122593,136.2286975753846,75.07330798067622,stromal,demo_sample
cell_00333,269.00711179512916,2417.757962812179,107.88624675547047,25.48007129022533,stromal,demo_sample
cell_00334,2400.98859169927,1904.7445178878747,115.63517496237421,56.584426335754564,tumor,demo_sample
cell_00335,299.80763373128707,1434.6951169807746,94.58843825853347,33.05661546232284,stromal,demo_sample
cell_00336,2395.195825657061,2985.276320664193,110.9562681029248,35.356693213058755,tumor,demo_sample
cell_00337,81.80396629627873,1724.4803034542524,85.39262897880027,22.007682435741284,tumor,demo_sample
cell_00338,1383.785364160817,1023.8619626138363,151.68198508252533,47.3691117125039,stromal,demo_sample
cell_00339,2364.3252850714107,1168.294907649408,57.535575576557015,21.372311687645244,tumor,demo_sample
cell_00340,58.92768964419537,2556.7206604908756,86.82090574627028,44.01129686471358,stromal,demo_sample
cell_00341,1712.6812155838763,992.8216102434367,70.14301039152303,29.47916608743304,stromal,demo_sample
cell_00342,2873.1123893331323,2679.1091156504867,127.0197850676234,42.79528062390448,tumor,demo_sample
cell_00343,2107.7517107368294,2031.211762452758,159.9842555354685,66.09935053853815,stromal,demo_sample
cell_00344,2656.2096047242717,109.34367765186559,158.99607921206555,53.541327199896074,stromal,demo_sample
cell_00345,350.21424275002744,1981.2489511779454,89.7049627610932,27.81558638822751,tumor,demo_sample
cell_00346,1272.3381450709987,1273.630097685082,126.00109939895054,58.403875037423866,tumor,demo_sample
cell_00347,1798.4990691409812,814.2953877377838,119.5190821030324,66.38260261086184,stromal,demo_sample
cell_00348,228.95010271815374,881.9868227843584,131.38449117927058,45.91530121039476,stromal,demo_sample
cell_00349,265.02412373251707,1836.0593188218056,118.67719106437795,52.724480640983074,stromal,demo_sample
cell_00350,1092.3698171394913,2731.9981594685,122.48227015331975,62.32362313307404,stromal,demo_sample
cell_00351,2399.3020533285235,207.5916776405182,109.7845176404658,32.093979118672536,stromal,demo_sample
cell_00352,1569.485073659181,927.5302307022962,123.30594039194479,58.237061191388115,tumor,demo_sample
cell_00353,1201.469309197736,276.13652753275977,112.03347060716672,44.489115714246175,stromal,demo_sample
cell_00354,2439.6585303552206,1246.5244798010222,81.89763102630481,26.19983384511241,stromal,demo_sample
cell_00355,259.7438631797078,2882.981706663181,173.8846886290544,70.22055088261334,stromal,demo_sample
cell_00356,1585.413005216989,2295.3317424636275,78.15312358979888,26.977491207752763,stromal,demo_sample
cell_00357,1794.9415513524643,2768.4599626010813,125.14807219995798,29.558702806990954,tumor,demo_sample
cell_00358,1712.9836504767,2624.2124539955034,84.14725262783435,26.398608631584825,stromal,demo_sample
cell_00359,597.1462542821446,1302.874535398683,92.86009743623812,26.93155562039118,tumor,demo_sample
cell_00360,2697.903114972169,1894.141451709625,97.77606335756447,50.37659731819682,stromal,demo_sample
cell_00361,1181.6986871623426,1796.8356100881656,130.4997537225454,55.49558546412084,tumor,demo_sample
cell_00362,2830.816684421876,473.78710311928074,168.9600836777721,47.31027755755215,stromal,demo_sample
cell_00363,554.7791371330782,1683.8527301194738,124.18059965494083,53.445103829378,tumor,demo_sample
cell_00364,771.2224886651104,1726.752454117808,185.88288103684783,88.45820669565147,tumor,demo_sample
cell_00365,475.9198058962106,2269.934645646017,34.47639215126458,15.577936478399533,stromal,demo_sample
cell_00366,2918.65249219086,58.86856172450861,131.57340649999773,70.11171742103623,tumor,demo_sample
cell_00367,188.9980363778866,1439.446775650449,142.31155632816248,71.62067892743981,tumor,demo_sample
cell_00368,1388.9864681260203,2701.6551165434644,76.02316997643035,38.169855815527534,tumor,demo_sample
cell_00369,1399.7554209979485,1033.9715536503375,150.0132502958596,35.0182750734619,tumor,demo_sample
cell_00370,1202.5335499126156,1538.9601880413602,125.16023510799738,55.51083291736905,stromal,demo_sample
cell_00371,1966.293875164261,1646.3278088384109,130.86433092780422,59.82993911717801,stromal,demo_sample
cell_00372,2443.0274963511206,1895.126960506135,101.87317115722963,52.89105623084033,stromal,demo_sample
cell_00373,353.6173781377329,1542.9203370788339,152.51399957583897,88.84012266596484,stromal,demo_sample
cell_00374,401.03819053181877,1997.0099982578315,126.27786634823428,40.19722057750831,stromal,demo_sample
cell_00375,745.5499191927059,2434.762969594055,77.8312378648298,26.80479681306369,tumor,demo_sample
cell_00376,2965.0995472544687,2021.324414340441,103.02185579421405,57.81300818227476,stromal,demo_sample
cell_00377,2537.122517970642,1424.0476478379305,149.23646231882884,65.57073950668695,tumor,demo_sample
cell_00378,238.08677784488364,971.1040056583114,114.9534797491746,55.01867857450699,stromal,demo_sample
cell_00379,2532.8380278943346,259.1416045726301,138.6170306760848,44.168162481408,tumor,demo_sample
cell_00380,2850.870938479184,2586.418458356357,150.55747842931913,81.5315505851075,tumor,demo_sample
cell_00381,1851.573447019447,1992.0743627528539,147.11896575564873,37.415014083699326,tumor,demo_sample
cell_00382,2052.0793300034093,1585.5549456858491,127.08404517248347,61.00072629739829,stromal,demo_sample
cell_00383,1743.9979188792045,1948.1155190000802,173.85523785171884,72.62570892596209,stromal,demo_sample
cell_00384,854.1006350590942,2176.921417834844,137.92355630804124,58.85394865970489,stromal,demo_sample
cell_00385,134.57089240981568,121.79531525232478,145.08433415290466,29.992551474214064,stromal,demo_sample
cell_00386,247.49035138992147,2777.6330639088874,127.07214769686365,47.84544841082157,stromal,demo_sample
cell_00387,2680.2052280204975,727.3235448418893,124.39117055063136,64.72408790223915,tumor,demo_sample
cell_00388,1394.3126432439149,2759.4616357609793,128.93154683171056,27.147542070736872,tumor,demo_sample
cell_00389,11.073082966005066,61.521162939864425,117.01199811790505,67.89952879996268,tumor,demo_sample
cell_00390,1880.3033455916452,2195.1184006553235,115.367873889475,34.153168973154244,stromal,demo_sample
cell_00391,1502.1044028153049,1996.1640581934103,120.47109530962423,55.833452593847454,stromal,demo_sample
cell_00392,297.7816913082418,808.1535598940535,126.51432814412239,56.883770661557506,stromal,demo_sample
cell_00393,1947.1177675336774,475.16824726854213,123.99284477135248,56.07542536198101,stromal,demo_sample
cell_00394,2571.0834982531956,470.49172206570876,75.82822774287153,16.536272478402903,stromal,demo_sample
cell_00395,2852.339932539456,538.441055746236,111.568189626417,58.90811825960747,stromal,demo_sample
cell_00396,2364.374918755811,2424.10343397737,138.92526609355218,78.32457594060962,tumor,demo_sample
cell_00397,289.28504387844987,807.7038977263201,164.63552690671088,78.30069606370242,tumor,demo_sample
cell_00398,1133.8121757312626,77.81979516488269,145.3973668470148,81.34767844323814,stromal,demo_sample
cell_00399,2095.15848256981,1503.6285026475757,106.78230057878004,24.97052383335017,tumor,demo_sample
cell_00400,1833.418587312495,2528.3725177769593,150.43652255892312,81.72374832054092,tumor,demo_sample
cell_00401,1547.3405519897822,1673.397214496982,134.98095374688052,42.36422396921801,tumor,demo_sample
cell_00402,2611.6492537961576,125.27514313517973,89.09563658357351,52.632340134852114,stromal,demo_sample
cell_00403,2693.932647713353,72.81812225891149,141.4574968579071,59.85201884458697,tumor,demo_sample
cell_00404,50.16647015720521,794.1945556358729,138.75685641564013,56.79011659326646,stromal,demo_sample
cell_00405,629.999667669699,699.9264893719304,124.43023555556763,62.94376988876678,tumor,demo_sample
cell_00406,1405.115160678588,2328.7672314009237,158.2505706610574,68.99570686481191,stromal,demo_sample
cell_00407,468.2562840645601,54.30277965757446,160.36282516711515,79.86122631583478,stromal,demo_sample
cell_00408,1075.8232619265941,173.86097657893595,136.37676014427956,46.02007713236257,tumor,demo_sample
cell_00409,1289.7110748389744,2654.1055384080487,145.93741440107087,72.57415236165117,stromal,demo_sample
cell_00410,1186.5176753747796,2700.4623827613964,101.49712361019897,47.26531827380017,tumor,demo_sample
cell_00411,1723.1060644337167,2588.099806086065,147.3972116528388,85.21155059528344,stromal,demo_sample
cell_00412,1103.6112210145332,862.1374019853902,152.39495165807813,71.48045933715484,stromal,demo_sample
cell_00413,1729.5341603687139,782.2630687350836,122.23962530896121,36.69105369080858,tumor,demo_sample
cell_00414,2386.3515754590912,1978.4925638095433,78.45311230119435,27.723548148975972,tumor,demo_sample
cell_00415,2708.286851608827,2553.084391697729,154.6722507108803,71.4565553044179,tumor,demo_sample
cell_00416,2313.3354737722934,1747.9406941987297,148.41738736315634,43.44075073909571,stromal,demo_sample
cell_00417,662.955187602351,91.21899914037857,96.66620241929544,34.874622682230594,tumor,demo_sample
cell_00418,2568.401802770339,2474.771197436323,117.10897666217511,46.40581817623991,stromal,demo_sample
cell_00419,2184.6260613873865,1568.8425975292535,178.66461031122367,59.64603231646793,tumor,demo_sample
cell_00420,2860.921154941584,1323.3794917542182,101.01352994498276,42.13183678873132,stromal,demo_sample
cell_00421,2449.2605572547495,28.0222415689908,92.267150205376,54.54339818349255,tumor,demo_sample
cell_00422,817.0080332970529,2896.1974532776176,109.96129877259678,33.7205230007229,tumor,demo_sample
cell_00423,56.322483046325814,1610.5743659437928,144.22444639697738,45.51838074573867,tumor,demo_sample
cell_00424,1070.7001101688443,2125.4846714539694,59.461201982946285,22.3693255540227,stromal,demo_sample
cell_00425,370.42020642372944,14.4096542722294,125.15300663040559,28.82302423224455,tumor,demo_sample
cell_00426,1287.8959823224427,79.39237188309612,101.38548019256001,40.32473136405016,tumor,demo_sample
cell_00427,1950.407008998822,273.11102930287126,137.5817613027589,29.651485147312815,stromal,demo_sample
cell_00428,1333.7560591247416,34.722352224808574,114.45544204013697,46.65665895156018,tumor,demo_sample
cell_00429,1725.0250611894664,1751.2831367136014,157.65478542017937,67.56743481043416,tumor,demo_sample
cell_00430,1712.109208659182,327.7950250355438,143.62850256187483,65.58228575875067,stromal,demo_sample
cell_00431,1444.9889795154888,2820.492507647511,116.6049441686638,66.74250071212221,tumor,demo_sample
cell_00432,1794.2207504890557,2759.58548537735,143.30260300911854,48.71662656067057,tumor,demo_sample
